CustomerName,Age,MaritalStatus,IncomeRange,Gender,TotalChildren,ChildrenAtHome,Education,Occupation,HomeOwner,Cars
Jacquelyn Gill,68,1,100000,1,5,1,2,4,1,4
Jacquelyn Gomez,64,1,100000,1,4,1,3,5,1,2
Jacquelyn Gutierrez,43,1,50000,1,1,1,4,2,1,1
Jacquelyn Hernandez,45,1,100000,1,0,5,2,4,1,4
Jacquelyn Jimenez,54,1,75000,1,1,0,4,5,1,1
Jacquelyn Martin,47,0,25000,1,0,0,3,1,0,1
Jacquelyn Moreno,42,0,50000,1,3,3,3,3,0,2
Jacquelyn Munoz,59,1,75000,1,2,0,2,2,1,2
Jacquelyn Navarro,36,1,25000,1,0,0,3,1,0,1
Jacquelyn Ortega,71,0,75000,1,5,0,4,4,1,3
Jacquelyn Ramos,39,0,25000,1,0,0,2,1,1,1
Jacquelyn Romero,41,1,100000,1,0,0,4,5,1,3
Jacquelyn Rowe,41,0,75000,1,0,0,4,5,0,4
Jacquelyn Ruiz,57,1,50000,1,0,0,4,3,1,0
Jacquelyn Saunders,57,1,100000,1,1,0,5,5,1,0
Jacquelyn Serrano,49,1,100000,1,5,5,5,4,1,2
Jacquelyn Suarez,52,0,75000,1,0,0,4,5,0,1
Jacquelyn Torres,72,1,25000,1,3,0,2,2,0,2
Jacquelyn Vazquez,44,1,150000,1,3,5,1,5,0,4
Jada Adams,67,1,75000,1,2,1,3,5,1,2
Jada Allen,37,0,50000,1,3,3,3,3,0,2
Jada Bailey,57,0,50000,1,2,0,3,3,0,1
Jada Baker,75,0,75000,1,4,0,4,4,0,2
Jada Bell,62,0,75000,1,3,0,1,2,1,2
Jada Brooks,60,1,75000,1,3,0,3,5,0,2
Jada Campbell,73,0,75000,1,4,0,4,4,1,2
Jada Carter,74,0,100000,1,5,0,4,4,1,2
Jada Collins,49,0,75000,1,2,2,4,2,1,1
Jada Cook,70,1,75000,1,5,0,4,4,1,3
Jada Cooper,61,1,75000,1,2,0,2,5,0,2
Jada Mitchell,53,0,75000,1,4,2,4,5,1,2
Jada Morgan,61,1,50000,1,1,0,3,3,1,1
Jada Morris,45,1,25000,1,0,0,1,1,0,2
Jada Murphy,36,1,50000,1,0,0,2,2,1,2
Jada Nelson,75,0,75000,1,3,0,5,4,1,2
Jada Parker,37,0,75000,1,0,0,3,2,1,2
Jada Perez,65,0,75000,1,2,1,2,5,1,2
Jada Peterson,61,0,50000,1,2,0,2,3,0,2
Jada Phillips,44,1,50000,1,1,1,4,2,1,0
Jada Ramirez,59,1,50000,1,1,0,3,3,1,1
Jada Reed,57,0,75000,1,4,0,5,2,1,0
Jada Richardson,40,0,50000,1,0,0,3,2,0,1
Jada Rivera,52,0,75000,1,3,3,4,5,1,2
Jada Roberts,73,1,100000,1,5,0,4,4,0,2
Jada Rogers,49,0,50000,1,0,0,4,5,0,1
Jada Sanchez,48,0,150000,1,1,0,5,4,0,1
Jada Sanders,85,1,50000,1,1,0,5,2,1,1
Jade Bailey,79,1,75000,1,4,0,5,4,0,2
Jade Bell,50,0,100000,1,0,0,5,2,0,0
Jade Brooks,44,1,75000,1,1,0,5,5,1,0
Jade Cook,55,0,25000,1,1,0,4,1,0,0
Jade Cooper,69,0,75000,1,2,1,4,4,0,1
Jade Howard,87,1,25000,1,2,0,2,1,0,2
Jade James,63,1,100000,1,4,2,3,5,1,2
Jade Kelly,43,0,75000,1,1,0,5,2,1,0
Jade Morgan,48,0,75000,1,0,0,4,5,1,1
Jade Murphy,37,0,75000,1,0,0,3,2,0,1
Jade Peterson,49,0,50000,1,2,2,4,2,1,1
Jade Reed,55,0,150000,1,1,3,4,4,0,3
Jade Richardson,57,1,75000,1,4,3,4,5,1,0
Jade Rivera,69,0,75000,1,2,1,3,5,1,1
Jade Rogers,36,0,50000,1,0,0,2,2,0,2
Jade Sanchez,69,1,75000,1,4,1,4,4,0,1
Jade Sanders,66,1,75000,1,2,1,3,5,1,2
Jade Stewart,50,1,150000,1,0,1,5,4,1,4
Jade Torres,59,0,25000,1,2,1,1,3,1,2
Jade Ward,58,1,75000,1,1,0,4,5,1,1
Jaime Alonso,56,0,50000,1,3,0,5,3,1,0
Jaime Alvarez,64,0,75000,1,2,1,1,2,1,2
Jaime Andersen,77,1,75000,0,2,0,5,4,0,1
Jaime Becker,81,1,50000,0,2,0,5,4,1,2
Jaime Blanco,40,0,25000,1,0,0,2,1,1,1
Jaime Carlson,79,1,75000,1,4,0,5,4,0,2
Jaime Chande,63,0,100000,0,3,4,4,4,1,4
Jaime Chander,57,1,100000,0,1,0,5,5,1,0
Jaime Deng,48,0,75000,0,0,0,4,5,0,1
Jaime Diaz,50,1,50000,1,1,1,4,2,1,2
Jaime Dominguez,43,0,25000,1,0,0,1,1,0,2
Jaime Ferrier,55,1,75000,0,1,0,3,2,1,1
Jaime Gill,53,0,75000,1,0,0,4,5,0,2
Jaime Goel,48,0,150000,0,1,1,4,4,0,4
Jaime Gomez,46,0,50000,0,0,0,4,3,1,0
Jaime Gutierrez,43,1,100000,1,0,0,4,5,1,3
Jaime Gutierrez,51,0,100000,0,5,5,4,5,1,4
Jaime Hernandez,40,0,25000,1,1,1,2,1,1,0
Jaime Hernandez,57,0,100000,0,2,0,5,5,0,0
Jaime Jai,42,0,75000,0,0,0,4,5,0,3
Jaime Jimenez,36,1,50000,1,0,0,2,2,0,2
Jaime Jimenez,64,1,50000,0,3,0,2,2,0,2
Jaime Kumar,71,0,25000,0,2,1,1,3,1,2
Jaime Luo,79,1,50000,0,3,0,5,4,1,2
Jaime Martin,54,1,75000,1,1,0,4,5,0,1
Jaime Moreno,48,0,25000,1,2,2,2,1,1,1
Jaime Moreno,76,1,100000,0,5,0,4,4,1,2
Jaime Muñoz,73,1,75000,1,2,0,5,4,1,1
Jaime Nara,59,1,150000,0,2,3,2,5,1,4
Jaime Nath,69,1,25000,0,4,0,2,2,1,2
Jaime Navarro,49,1,100000,1,2,2,4,5,1,0
Jaime Pal,76,1,100000,0,4,0,4,4,1,2
Jaime Rai,61,1,50000,0,1,0,3,3,1,1
Jaime Raje,57,1,25000,0,2,0,3,1,0,1
Jaime Raji,37,0,25000,0,0,0,4,3,1,0
Jaime Ramos,42,1,75000,1,0,0,4,5,1,4
Jaime Romero,57,1,50000,1,0,0,4,3,1,0
Jaime Rubio,39,0,50000,1,0,0,1,3,0,2
Jaime Ruiz,65,0,25000,1,2,0,3,1,0,1
Jaime Sanz,62,1,150000,1,0,4,2,5,1,4
Jaime Serrano,62,1,100000,1,3,4,2,5,1,3
Jaime Shan,78,1,50000,0,2,0,4,4,1,2
Jaime She,38,0,25000,0,0,0,3,1,0,1
Jaime Shen,48,1,50000,0,1,0,4,3,1,0
Jaime Suarez,57,1,25000,1,2,0,3,1,1,1
Jaime Sutton,44,1,150000,0,0,5,2,4,1,4
Jaime Torres,57,0,75000,1,4,0,5,2,0,0
Jaime Vazquez,44,0,25000,1,0,0,1,1,0,2
Jaime Xie,43,0,150000,0,0,5,3,4,1,3
Jaime Yuan,41,0,50000,0,0,0,3,3,0,1
Jake Cai,42,0,50000,0,3,3,3,3,1,2
Jake Chen,40,1,100000,0,0,0,4,5,0,2
Jake Gao,43,0,100000,0,0,0,4,5,1,3
Jake Guo,45,0,100000,0,0,0,4,5,1,4
Jake He,52,0,75000,0,0,0,4,5,0,1
Jake Hu,67,0,150000,0,4,5,2,4,0,4
Jake Huang,52,1,75000,0,3,3,4,5,1,2
Jake Li,48,1,75000,0,5,5,4,5,1,4
Jake Lin,69,0,25000,0,4,0,2,2,0,2
Jake Liu,42,1,25000,0,0,0,1,1,0,2
Jake Ma,47,1,25000,0,0,0,3,1,0,1
Jake She,48,1,50000,0,0,0,5,3,1,0
Jake Wang,77,1,100000,0,5,0,4,4,1,2
Jake Wu,47,0,50000,0,0,0,5,3,0,0
Jake Xu,47,1,50000,0,0,0,5,3,1,0
Jake Yang,58,1,25000,0,2,0,3,1,1,1
Jake Zeng,56,0,50000,0,0,0,4,5,0,1
Jake Zhang,47,0,50000,0,0,0,5,3,1,0
Jake Zhao,63,1,100000,0,3,4,4,4,1,4
Jake Zheng,47,0,25000,0,0,0,3,1,0,1
Jake Zhou,50,0,100000,0,3,3,4,2,0,1
Jake Zhu,44,0,100000,0,0,0,4,5,0,3
Jake Zukowski,38,0,50000,0,0,0,2,2,0,2
James Adams,45,1,75000,0,1,1,5,2,1,0
James Alexander,62,1,75000,0,3,1,2,5,1,0
James Allen,45,0,25000,0,0,0,1,1,0,2
James Anderson,68,1,75000,0,2,1,3,5,1,1
James Baker,61,1,50000,0,1,0,3,3,1,1
James Brown,71,1,75000,0,4,0,4,4,1,2
James Bryant,62,1,100000,0,4,2,3,5,1,1
James Butler,42,0,50000,0,0,0,2,2,0,2
James Campbell,60,1,50000,0,2,0,2,2,1,2
James Carter,73,1,150000,0,2,3,5,4,1,2
James Chen,46,1,50000,0,1,1,4,2,1,0
James Clark,48,1,100000,0,2,0,4,4,1,2
James Coleman,76,1,75000,0,5,0,5,4,1,2
James Collins,89,1,75000,0,3,0,3,2,1,1
James Davis,48,0,100000,0,4,4,3,2,0,2
James Diaz,68,1,75000,0,2,1,4,4,1,0
James Edwards,43,0,75000,0,0,0,3,2,0,2
James Evans,48,0,75000,0,2,2,4,2,1,1
James Flores,59,1,150000,0,3,4,3,5,1,2
James Garcia,77,1,75000,0,3,0,5,4,1,2
James Gonzales,50,0,75000,0,0,0,5,2,0,0
James Gonzalez,80,0,50000,0,3,0,3,5,1,2
James Green,58,1,100000,0,4,0,5,2,0,0
James Griffin,57,0,75000,0,2,0,5,5,0,1
James Hall,50,0,100000,0,0,0,5,2,0,0
James Harris,50,0,150000,0,0,0,4,4,0,2
James Hayes,78,0,75000,0,3,0,5,4,1,2
James Henderson,64,0,75000,0,2,1,2,5,1,2
James Hernandez,51,1,50000,0,3,3,4,2,1,3
James Hill,58,0,100000,0,2,0,4,5,0,1
James Hughes,65,1,75000,0,2,1,2,5,1,2
James Jackson,46,1,50000,0,1,1,4,2,1,1
James Jai,71,1,75000,0,4,0,4,4,1,2
James Jenkins,54,1,50000,0,3,2,2,2,1,2
James Johnson,62,1,75000,0,2,0,1,2,1,2
James Jones,48,0,75000,0,0,0,4,5,0,1
James Kumar,67,1,75000,0,2,1,4,4,1,0
James Lal,42,1,50000,0,0,0,5,2,1,0
James Lee,45,1,50000,0,1,0,5,2,1,0
James Lewis,56,0,25000,0,1,1,2,1,0,0
James Li,47,1,50000,0,1,1,4,2,1,1
James Long,62,1,100000,0,4,2,3,5,1,1
James Lopez,61,1,25000,0,2,0,3,1,1,0
James Martin,67,1,50000,0,2,1,1,2,1,2
James Martinez,79,0,50000,0,3,0,5,4,1,2
James Miller,72,1,50000,0,4,0,2,5,1,2
James Mitchell,71,1,100000,0,2,3,5,4,1,4
James Moore,41,0,50000,0,0,0,2,2,1,1
James Nelson,48,1,100000,0,4,4,4,4,1,1
James Parker,47,1,75000,0,1,0,5,5,1,0
James Patterson,40,0,75000,0,0,0,3,5,0,2
James Perez,57,1,75000,0,4,0,5,2,1,0
James Perry,63,1,25000,0,2,0,2,1,0,2
James Phillips,53,0,100000,0,4,3,3,5,1,2
James Powell,60,0,100000,0,2,0,1,2,1,2
James Ptaszynski,80,0,50000,1,3,0,3,5,1,2
James Roberts,44,0,25000,0,0,0,1,1,0,2
James Robinson,41,0,50000,0,0,0,2,2,1,2
James Rodriguez,73,1,100000,0,5,0,4,4,1,2
James Ross,41,0,75000,0,0,0,3,2,0,2
James Russell,69,0,75000,0,2,1,4,4,1,0
James Shan,61,1,75000,0,4,3,2,5,1,0
James Sharma,48,0,25000,0,1,1,3,1,0,1
James Simmons,65,1,75000,0,2,1,2,5,1,2
James Smith,41,1,75000,0,0,0,3,2,1,2
James Thomas,43,1,50000,0,1,0,5,2,1,0
James Thompson,49,1,75000,0,0,0,5,5,0,1
James Turner,52,1,100000,0,4,3,3,5,1,1
James Walker,66,1,75000,0,2,1,3,5,1,2
James Washington,40,0,50000,0,0,0,3,3,0,1
James West,46,1,100000,0,0,0,4,5,1,4
James White,50,1,100000,0,0,0,5,2,0,0
James Williams,40,0,50000,0,0,0,2,2,1,2
James Wilson,63,0,75000,0,3,1,1,2,0,3
James Wright,54,1,75000,0,1,0,4,5,0,1
James Yang,60,1,50000,0,1,0,3,3,1,1
James Young,66,1,75000,0,2,1,3,5,1,1
James Zhang,52,1,75000,0,3,3,4,5,1,2
Jamie Alan,58,1,100000,0,2,0,4,5,1,1
Jamie Ashe,36,1,25000,0,0,0,1,1,1,2
Jamie Blanco,55,0,150000,0,1,3,3,5,1,4
Jamie Cai,60,1,25000,1,2,0,3,1,1,0
Jamie Carlson,45,0,25000,0,0,0,1,1,0,2
Jamie Chow,37,1,50000,1,3,3,3,3,1,2
Jamie Dominguez,49,0,50000,0,1,1,4,3,0,0
Jamie Gao,47,1,100000,1,1,0,5,4,1,0
Jamie Guo,36,1,25000,1,0,0,3,1,1,1
Jamie Gutierrez,42,0,25000,0,0,0,1,1,1,2
Jamie Harrison,75,1,75000,1,5,0,5,4,1,2
Jamie Hernandez,49,0,50000,0,5,5,2,2,1,2
Jamie Hu,56,1,75000,1,5,4,3,2,1,3
Jamie Huang,47,0,50000,1,2,2,4,2,1,0
Jamie Jimenez,50,1,25000,0,4,4,1,1,1,1
Jamie Li,55,1,50000,1,4,0,5,3,1,0
Jamie Liang,58,1,75000,1,5,4,5,5,1,2
Jamie Lin,52,0,50000,1,2,2,3,3,1,2
Jamie Liu,64,1,25000,1,2,0,3,1,1,1
Jamie Lu,42,0,100000,1,0,0,4,5,1,3
Jamie Ma,79,0,25000,1,1,0,5,3,0,0
Jamie Moreno,38,0,50000,0,4,4,3,3,1,3
Jamie Muñoz,46,0,150000,0,5,5,2,4,1,4
Jamie Ortega,38,0,50000,0,4,4,3,3,1,1
Jamie Ramos,77,1,25000,0,1,0,4,3,1,0
Jamie Rubio,45,0,50000,0,0,0,2,1,0,1
Jamie Sanz,68,0,25000,0,2,1,1,3,1,2
Jamie Serrano,71,1,50000,0,5,0,2,5,0,2
Jamie Suarez,64,0,25000,0,3,0,3,1,0,2
Jamie Sun,64,1,50000,1,3,0,2,2,0,2
Jamie Torres,38,1,50000,0,0,0,4,5,0,2
Jamie Vazquez,48,1,50000,0,1,1,4,3,1,0
Jamie Wagner,63,0,100000,1,3,4,4,4,0,3
Jamie Wu,50,1,100000,1,5,5,5,4,1,3
Jamie Xu,64,1,25000,1,2,0,3,1,1,1
Jamie Yang,64,0,50000,1,3,0,2,2,1,2
Jamie Ye,43,0,25000,1,0,0,1,1,0,2
Jamie Zeng,59,1,50000,1,1,0,3,3,1,1
Jamie Zhang,45,0,75000,1,2,0,5,5,1,0
Jamie Zhao,48,0,100000,1,5,5,4,5,1,4
Jamie Zheng,68,1,50000,1,3,0,3,3,0,2
Jamie Zhou,53,0,75000,1,0,0,4,5,0,1
Jamie Zhu,63,1,50000,1,2,0,4,4,1,1
Jan Cox,36,0,25000,1,0,0,1,1,0,2
Jan Cox,37,1,50000,1,0,0,2,2,1,2
Jan Edwards,41,1,50000,1,0,0,2,2,1,1
Jan Evans,52,1,75000,1,4,2,4,2,1,2
Jan Gonzalez,76,1,50000,1,2,0,3,3,0,2
Jan Gray,61,0,50000,1,1,0,2,3,0,2
Jan Green,61,1,75000,1,2,0,2,5,1,2
Jan Hall,57,1,75000,1,5,5,5,5,0,3
Jan Hernandez,45,0,75000,1,1,0,5,5,1,0
Jan Hill,42,0,50000,1,0,0,3,2,0,1
Jan Howard,49,0,50000,1,0,0,3,2,0,1
Jan James,61,0,100000,1,5,0,5,2,1,0
Jan King,45,1,75000,1,1,1,5,2,1,0
Jan Lopez,54,1,100000,1,1,2,3,5,1,3
Jan Watson,42,1,50000,1,1,1,4,2,1,0
Janelle Arthur,51,1,50000,1,3,3,4,2,1,3
Janelle Chandra,38,0,50000,1,3,3,3,3,1,2
Janelle Fernandez,41,0,25000,1,0,0,1,1,1,2
Janelle Garcia,47,0,75000,1,2,2,4,2,0,0
Janelle Gonzalez,77,1,100000,1,5,0,4,4,1,2
Janelle Kapoor,45,0,25000,1,0,0,1,1,0,2
Janelle Lopez,37,0,50000,1,3,3,3,3,1,2
Janelle Madan,59,1,50000,1,1,0,3,3,1,1
Janelle Malhotra,40,0,75000,1,0,0,4,5,0,3
Janelle Martinez,60,1,100000,1,2,3,3,5,1,4
Janelle Patel,58,1,100000,1,1,0,4,4,1,3
Janelle Perez,50,0,100000,1,5,5,4,5,1,4
Janelle Prasad,64,1,100000,1,3,4,3,5,1,4
Janelle Raman,63,1,75000,1,3,1,2,5,1,2
Janelle Rodriguez,42,1,25000,1,0,0,1,1,1,2
Janelle Sai,42,1,25000,1,0,0,1,1,0,2
Janelle Sanchez,46,1,50000,1,0,0,5,3,1,0
Janelle Subram,41,0,25000,1,0,0,1,1,1,2
Janelle Suri,46,1,25000,1,1,1,2,1,0,1
Janet Alonso,43,0,50000,1,0,0,2,1,0,1
Janet Alvarez,51,0,75000,1,0,0,4,5,1,1
Janet Browning,45,1,150000,1,0,5,1,4,1,4
Janet Carlson,69,0,100000,1,5,0,1,2,1,2
Janet Diaz,52,1,25000,1,3,2,1,1,1,1
Janet Dominguez,46,1,75000,1,4,0,5,5,1,0
Janet Gill,56,0,100000,1,4,3,2,5,1,3
Janet Gomez,51,0,50000,1,0,0,4,5,1,0
Janet Gutierrez,57,1,100000,1,2,0,5,5,1,0
Janet Jimenez,46,1,50000,1,2,2,3,3,0,0
Janet Martin,60,1,150000,1,3,4,1,5,1,4
Janet Moreno,49,1,75000,1,5,5,4,5,1,4
Janet Munoz,68,1,100000,1,4,1,2,4,0,3
Janet Navarro,56,0,75000,1,1,0,3,2,1,1
Janet Ortega,46,1,100000,1,2,0,4,5,1,0
Janet Ramos,68,1,150000,1,5,5,4,5,1,4
Janet Romero,55,1,50000,1,4,3,2,2,1,3
Janet Ruiz,70,1,150000,1,3,4,5,4,1,4
Janet Sanz,76,0,25000,1,1,0,4,3,1,0
Janet Scott,63,0,75000,1,3,0,5,4,1,2
Janet Serrano,51,1,50000,1,1,1,4,2,1,2
Janet Sheperdigian,60,1,150000,0,3,3,3,5,1,4
Janet Stewart,78,1,150000,1,2,3,4,4,1,4
Janet Suarez,68,0,100000,1,4,1,2,4,1,3
Janet Torres,79,1,25000,1,1,0,4,3,1,0
Janet Torres,41,0,50000,1,0,0,2,2,0,2
Janet Turner,71,0,75000,1,4,0,4,4,1,2
Janet Vazquez,52,1,75000,1,4,4,4,5,0,3
Janet Ward,37,0,50000,1,0,0,3,3,0,1
Janet Watson,92,0,50000,1,1,0,5,5,1,1
Janet Wright,52,0,75000,1,5,5,4,2,1,3
Janet Young,51,0,25000,1,4,3,1,1,0,2
Janice Bennett,66,1,75000,1,2,1,3,5,1,1
Jared Bailey,44,1,75000,0,1,0,5,5,1,0
Jared Bell,71,1,50000,0,2,1,1,2,0,2
Jared Brooks,55,1,75000,0,1,0,3,2,1,1
Jared Cook,49,0,25000,0,3,3,2,1,1,1
Jared Cox,63,0,50000,0,2,0,3,2,1,2
Jared Gray,68,1,50000,0,4,0,2,5,1,2
Jared Howard,65,1,75000,0,2,1,3,5,1,2
Jared James,49,0,50000,0,2,2,4,2,0,1
Jared Kelly,46,0,50000,0,0,0,4,3,1,0
Jared Morgan,48,1,75000,0,5,5,4,5,0,3
Jared Morris,41,0,50000,0,0,0,3,2,0,2
Jared Moyer,58,1,75000,0,1,0,4,5,0,1
Jared Peterson,41,0,50000,0,4,4,3,3,1,1
Jared Ramirez,74,1,75000,0,5,0,4,4,1,2
Jared Reed,48,0,50000,0,1,0,4,3,0,0
Jared Richardson,41,0,50000,0,0,0,2,2,1,2
Jared Rivera,69,1,75000,0,5,0,4,4,1,3
Jared Rogers,54,1,100000,0,5,4,3,5,1,2
Jared Sanchez,75,1,50000,0,3,0,4,4,1,2
Jared Sanders,54,0,25000,0,1,0,5,1,1,0
Jared Stewart,68,1,75000,0,2,1,4,4,0,0
Jared Torres,54,0,150000,0,1,3,4,4,1,1
Jared Ward,57,0,25000,0,2,0,3,1,0,1
Jared Watson,61,1,100000,0,2,1,2,5,1,1
Jarred Gill,46,1,25000,0,0,0,5,1,1,0
Jarred Martin,50,1,50000,0,1,1,4,2,1,1
Jarrod Arthur,71,0,100000,0,5,0,4,4,0,2
Jarrod Chandra,37,0,25000,0,1,1,2,1,0,0
Jarrod Fernandez,55,1,25000,0,1,0,4,1,1,0
Jarrod Gonzalez,50,1,25000,0,1,1,2,1,1,1
Jarrod Kapoor,41,1,100000,0,0,0,4,5,1,2
Jarrod Madan,42,0,100000,0,0,0,4,5,1,2
Jarrod Malhotra,70,1,150000,0,4,5,4,4,1,1
Jarrod Martinez,44,0,50000,0,2,2,3,3,1,0
Jarrod Mehta,45,0,50000,0,2,2,3,3,1,1
Jarrod Patel,50,0,50000,0,0,0,4,5,0,0
Jarrod Perez,77,1,50000,0,2,0,4,4,1,2
Jarrod Prasad,38,0,25000,0,0,0,3,1,0,1
Jarrod Raman,36,0,25000,0,0,0,1,1,1,2
Jarrod Rana,46,1,50000,0,0,0,4,3,0,0
Jarrod Rodriguez,45,1,100000,0,0,0,4,5,0,3
Jarrod Sanchez,75,1,75000,0,3,0,5,4,0,2
Jarrod Sara,45,1,100000,0,0,5,2,4,1,4
Jarrod Srini,46,1,50000,0,2,2,3,3,1,0
Jarrod Subram,67,0,150000,0,4,5,2,4,0,4
Jarrod Suri,53,0,75000,0,0,0,4,5,0,2
Jarrod Weber,64,1,50000,0,3,0,2,2,0,2
Jasmine Alexander,67,0,75000,1,2,1,3,5,1,2
Jasmine Anderson,40,1,50000,1,0,0,2,2,0,2
Jasmine Bailey,47,0,75000,1,2,2,4,2,0,0
Jasmine Barnes,44,0,100000,1,0,0,4,4,0,1
Jasmine Bell,49,1,150000,1,0,1,5,4,0,1
Jasmine Brooks,60,1,25000,1,2,0,3,1,1,0
Jasmine Brown,49,1,150000,1,0,1,4,4,1,0
Jasmine Bryant,59,1,75000,1,2,0,2,5,0,2
Jasmine Butler,61,1,100000,1,3,2,3,5,0,1
Jasmine Clark,47,0,75000,1,1,0,5,5,0,0
Jasmine Coleman,37,0,50000,1,0,0,2,2,0,2
Jasmine Cook,66,0,75000,1,4,2,3,5,1,1
Jasmine Cox,55,1,75000,1,1,0,3,2,1,1
Jasmine Davis,47,0,75000,1,5,0,5,5,1,0
Jasmine Diaz,47,1,75000,1,5,0,5,5,1,0
Jasmine Flores,65,1,75000,1,2,1,3,5,1,1
Jasmine Foster,42,0,50000,1,0,0,3,2,0,1
Jasmine Garcia,48,0,75000,1,0,0,4,5,1,1
Jasmine Gonzales,54,0,100000,1,5,4,3,5,0,2
Jasmine Gray,60,1,150000,1,3,4,2,5,1,4
Jasmine Griffin,58,0,100000,1,4,0,5,2,1,0
Jasmine Hall,59,1,50000,1,1,0,3,3,1,1
Jasmine Harris,57,1,75000,1,1,0,3,2,1,1
Jasmine Henderson,67,0,75000,1,2,1,3,5,1,2
Jasmine Hughes,53,0,100000,1,4,3,3,5,0,2
Jasmine Jackson,55,1,100000,1,4,3,2,5,1,2
Jasmine James,65,1,75000,1,2,1,3,5,1,2
Jasmine Jenkins,50,1,150000,1,0,1,5,4,1,3
Jasmine Johnson,53,1,75000,1,4,2,4,5,1,2
Jasmine Jones,63,0,75000,1,3,0,5,4,0,2
Jasmine Kelly,55,1,100000,1,5,4,3,5,1,3
Jasmine Lee,72,0,75000,1,4,0,4,4,1,2
Jasmine Lewis,50,0,100000,1,0,0,4,5,0,0
Jasmine Long,67,0,50000,1,4,0,2,5,0,2
Jasmine Peterson,44,1,50000,1,1,1,4,2,1,0
Jasmine Powell,50,0,75000,1,0,0,5,2,1,0
Jasmine Price,63,0,150000,1,2,5,4,4,0,1
Jasmine Ramirez,57,1,50000,1,2,0,3,3,0,1
Jasmine Reed,68,0,50000,1,2,1,2,5,1,2
Jasmine Richardson,52,0,50000,1,0,0,4,5,0,1
Jasmine Rivera,61,0,25000,1,3,0,1,3,1,2
Jasmine Robinson,40,0,50000,1,0,0,3,3,0,1
Jasmine Rodriguez,74,0,50000,1,4,0,4,4,1,2
Jasmine Rogers,86,1,50000,1,1,0,5,2,1,1
Jasmine Ross,45,0,75000,1,1,0,5,5,0,0
Jasmine Russell,62,1,50000,1,1,0,2,3,1,1
Jasmine Sanders,48,0,100000,1,0,0,4,4,0,1
Jasmine Simmons,58,0,75000,1,1,0,4,5,1,1
Jasmine Smith,71,0,150000,1,4,4,3,5,0,4
Jasmine Stewart,62,1,100000,1,4,2,3,5,0,1
Jasmine Taylor,38,1,50000,1,0,0,2,2,1,2
Jasmine Thomas,52,1,100000,1,5,5,3,5,1,3
Jasmine Thompson,60,1,50000,1,1,0,3,3,1,1
Jasmine Torres,66,0,75000,1,2,1,3,5,1,2
Jasmine Walker,62,0,100000,1,2,0,1,2,0,2
Jasmine Ward,79,0,150000,1,2,3,4,4,0,4
Jasmine Washington,60,0,100000,1,2,0,1,2,0,2
Jasmine West,44,0,75000,1,0,0,3,2,1,2
Jasmine White,54,1,100000,1,1,2,3,5,1,3
Jasmine Williams,43,0,50000,1,1,0,5,2,1,0
Jasmine Wilson,54,1,75000,1,1,0,3,2,1,1
Jasmine Wood,48,0,75000,1,2,2,4,2,1,1
Jason Adams,39,0,50000,0,0,0,3,2,0,2
Jason Alexander,37,1,50000,0,0,0,2,2,1,2
Jason Allen,53,1,75000,0,4,2,4,5,1,2
Jason Bryant,70,1,50000,0,5,0,2,5,1,4
Jason Butler,61,0,100000,0,2,0,2,2,1,2
Jason Campbell,43,1,100000,0,0,0,4,5,1,3
Jason Carter,49,0,75000,0,0,0,3,2,0,1
Jason Chen,42,1,50000,0,0,0,3,2,1,1
Jason Coleman,60,1,50000,0,1,0,3,3,1,1
Jason Collins,62,0,75000,0,3,1,2,5,1,0
Jason Diaz,38,0,50000,0,0,0,1,3,1,2
Jason Edwards,52,0,50000,0,2,2,3,1,1,0
Jason Evans,44,1,75000,0,0,0,3,2,0,2
Jason Flores,59,1,50000,0,2,0,2,2,0,2
Jason Foster,47,0,100000,0,3,0,5,5,1,0
Jason Gonzales,51,1,50000,0,1,1,4,2,1,2
Jason Gonzalez,69,0,75000,0,2,1,4,4,0,1
Jason Green,61,0,25000,0,1,0,4,3,0,0
Jason Griffin,69,1,75000,0,4,1,4,4,1,1
Jason Hall,51,0,50000,0,3,3,4,2,0,2
Jason Hayes,36,0,50000,0,0,0,2,2,1,2
Jason Hill,57,1,75000,0,4,0,5,2,1,0
Jason Jenkins,73,1,150000,0,2,3,4,4,1,4
Jason King,60,1,100000,0,2,1,3,5,1,1
Jason Kumar,68,1,75000,0,2,1,3,5,1,2
Jason Li,61,1,50000,0,1,0,3,3,1,1
Jason Long,69,1,75000,0,4,1,4,4,1,1
Jason Lopez,70,0,50000,0,5,0,2,5,1,3
Jason Mitchell,48,0,75000,0,2,2,5,5,0,0
Jason Nelson,69,0,50000,0,2,1,2,5,1,2
Jason Parker,52,1,75000,0,4,2,4,2,0,2
Jason Patterson,77,1,75000,0,5,0,5,4,1,2
Jason Perez,62,0,25000,0,3,0,1,3,1,2
Jason Perry,52,1,75000,0,4,2,4,2,0,2
Jason Phillips,55,1,50000,0,4,2,2,2,1,2
Jason Powell,57,1,75000,0,4,3,4,5,1,0
Jason Roberts,73,1,75000,0,3,0,5,4,1,2
Jason Ross,46,1,50000,0,1,1,4,2,1,0
Jason Russell,63,0,150000,0,0,5,4,4,0,3
Jason Scott,59,0,25000,0,1,0,3,1,0,0
Jason Shan,77,0,75000,0,3,0,5,4,0,2
Jason Sharma,67,1,75000,0,2,1,3,5,1,2
